epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1991.17,0.66145,0.47723,1.42131,0.80915,0.74723,0.806,0.64363,0.94146,1.06732,1.82428,0.006535,0.006535,0.006535
44,2035.63,0.65187,0.46844,1.4159,0.77028,0.77011,0.81598,0.65417,0.94074,1.04639,1.8675,0.0064525,0.0064525,0.0064525
45,2084.05,0.66306,0.49964,1.42617,0.82958,0.76245,0.81683,0.65342,0.93317,1.05548,1.86218,0.00637,0.00637,0.00637
46,2128.04,0.64336,0.46521,1.40964,0.76764,0.8046,0.82508,0.65699,0.92225,0.95674,1.81203,0.0062875,0.0062875,0.0062875
47,2172.01,0.65263,0.46423,1.4264,0.72635,0.82375,0.80745,0.64965,0.91534,1.0824,1.83239,0.006205,0.006205,0.006205
48,2215.71,0.63774,0.45568,1.40852,0.80944,0.75096,0.83018,0.67618,0.878,1.01547,1.78631,0.0061225,0.0061225,0.0061225
49,2260.94,0.62887,0.46069,1.39453,0.79846,0.7433,0.80566,0.649,0.91079,1.10436,1.84921,0.00604,0.00604,0.00604
50,2306.7,0.63234,0.44938,1.40699,0.80246,0.76245,0.80329,0.63694,0.91765,1.06466,1.82801,0.0059575,0.0059575,0.0059575
51,2351.49,0.62409,0.4508,1.39393,0.75917,0.80921,0.81256,0.65569,0.88925,1.04831,1.83113,0.005875,0.005875,0.005875
52,2396.72,0.62909,0.45044,1.391,0.79501,0.78757,0.80431,0.64485,0.8977,1.04468,1.80186,0.0057925,0.0057925,0.0057925
53,2441.76,0.62042,0.44745,1.38675,0.80058,0.75096,0.79802,0.64966,0.89799,1.13763,1.83022,0.00571,0.00571,0.00571
54,2486.45,0.62353,0.44659,1.38537,0.77112,0.78544,0.82135,0.66594,0.87071,0.98644,1.8138,0.0056275,0.0056275,0.0056275
55,2531.37,0.60745,0.4381,1.38187,0.72757,0.83908,0.79281,0.63934,0.876,1.08048,1.81655,0.005545,0.005545,0.005545
56,2575.6,0.61549,0.4425,1.38113,0.74205,0.8046,0.79371,0.64096,0.87041,1.14248,1.79777,0.0054625,0.0054625,0.0054625
57,2620.9,0.60146,0.4373,1.37054,0.803,0.77011,0.82689,0.67813,0.8675,0.99623,1.78611,0.00538,0.00538,0.00538
58,2666.5,0.60428,0.43345,1.3895,0.81609,0.75096,0.82376,0.67175,0.88996,1.04001,1.80538,0.0052975,0.0052975,0.0052975
59,2711.58,0.6034,0.43354,1.38097,0.78137,0.78052,0.80911,0.66595,0.87256,1.03427,1.80517,0.005215,0.005215,0.005215
60,2757.55,0.58732,0.43205,1.35893,0.80644,0.75096,0.81328,0.6628,0.88736,1.04901,1.81712,0.0051325,0.0051325,0.0051325
61,2804.97,0.58819,0.42592,1.37787,0.7891,0.78161,0.82159,0.67016,0.87491,1.05937,1.81585,0.00505,0.00505,0.00505
62,2851.72,0.58458,0.4238,1.34388,0.74339,0.81226,0.82174,0.67396,0.87621,1.07728,1.79202,0.0049675,0.0049675,0.0049675
63,2901.37,0.57963,0.41886,1.34752,0.74909,0.78927,0.79976,0.65444,0.89628,1.19897,1.82505,0.004885,0.004885,0.004885
64,2951.95,0.5798,0.41768,1.37258,0.76071,0.81609,0.82419,0.66886,0.89614,1.11704,1.80725,0.0048025,0.0048025,0.0048025
