epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2296.94,0.75631,0.51586,1.42425,0.9089,0.85816,0.90225,0.68554,1.02793,0.78253,1.83653,0.006535,0.006535,0.006535
44,2350.31,0.76536,0.51683,1.4106,0.91608,0.84043,0.9004,0.68469,1.04294,0.76907,1.86064,0.0064525,0.0064525,0.0064525
45,2403.1,0.76173,0.5206,1.4153,0.91655,0.85681,0.90946,0.69365,1.06122,0.72234,1.88484,0.00637,0.00637,0.00637
46,2456.37,0.73786,0.50284,1.40059,0.90651,0.8596,0.90147,0.69072,1.03718,0.79586,1.80878,0.0062875,0.0062875,0.0062875
47,2509.5,0.74215,0.50981,1.40282,0.89546,0.85461,0.90595,0.69065,1.07838,0.80537,1.91041,0.006205,0.006205,0.006205
48,2562.33,0.73257,0.50025,1.39751,0.90844,0.84446,0.91244,0.68924,1.05471,0.68849,1.86979,0.0061225,0.0061225,0.0061225
49,2615.56,0.73087,0.49658,1.39502,0.92525,0.84397,0.91055,0.69086,1.03544,0.78277,1.86711,0.00604,0.00604,0.00604
50,2668.96,0.7273,0.49014,1.38801,0.92391,0.81915,0.90068,0.68828,1.04727,0.73312,1.88689,0.0059575,0.0059575,0.0059575
51,2722.27,0.72608,0.49475,1.389,0.91993,0.82979,0.91038,0.69154,1.04403,0.73423,1.85724,0.005875,0.005875,0.005875
52,2775.24,0.71876,0.48409,1.39794,0.89386,0.86609,0.91918,0.69972,1.02086,0.71263,1.84611,0.0057925,0.0057925,0.0057925
53,2828.41,0.71553,0.48854,1.3726,0.91683,0.85998,0.91954,0.70669,1.02131,0.74746,1.85227,0.00571,0.00571,0.00571
54,2881.58,0.70539,0.48121,1.37895,0.88964,0.8617,0.90982,0.7027,1.03385,0.7456,1.90845,0.0056275,0.0056275,0.0056275
55,2934.95,0.70155,0.48058,1.37941,0.91571,0.82624,0.89865,0.69082,1.039,0.73656,1.8943,0.005545,0.005545,0.005545
56,2988.55,0.70648,0.47875,1.37486,0.89093,0.86525,0.90625,0.69073,1.02665,0.71737,1.88429,0.0054625,0.0054625,0.0054625
57,3041.89,0.68411,0.4667,1.36825,0.9207,0.82979,0.90238,0.68596,1.03909,0.80783,1.88914,0.00538,0.00538,0.00538
58,3095.12,0.69234,0.4734,1.36349,0.92049,0.84397,0.89821,0.68817,1.03029,0.76878,1.89489,0.0052975,0.0052975,0.0052975
59,3148.03,0.68251,0.46677,1.35627,0.90889,0.84898,0.91123,0.6993,1.04581,0.74964,1.94353,0.005215,0.005215,0.005215
60,3201.23,0.68267,0.46474,1.37282,0.90351,0.87943,0.91565,0.69941,1.02,0.73415,1.90327,0.0051325,0.0051325,0.0051325
61,3254.16,0.68304,0.46376,1.36221,0.91241,0.84964,0.91839,0.70285,1.04448,0.7741,1.91574,0.00505,0.00505,0.00505
62,3307.34,0.67414,0.45969,1.34532,0.91703,0.86223,0.91934,0.69959,1.0443,0.7478,1.91678,0.0049675,0.0049675,0.0049675
63,3360.68,0.66828,0.45454,1.35338,0.91225,0.84752,0.91165,0.69694,1.03831,0.71219,1.91214,0.004885,0.004885,0.004885
64,3414.09,0.67061,0.46091,1.3668,0.90704,0.82979,0.91234,0.70243,1.01515,0.74021,1.8786,0.0048025,0.0048025,0.0048025
65,3467.52,0.66116,0.45188,1.34631,0.89526,0.85816,0.9122,0.69598,1.03342,0.77835,1.91746,0.00472,0.00472,0.00472
66,3520.77,0.65764,0.44734,1.3386,0.90845,0.84397,0.90939,0.69615,1.02711,0.75357,1.89538,0.0046375,0.0046375,0.0046375
67,3573.85,0.65239,0.44699,1.34652,0.89817,0.84752,0.90658,0.69311,1.03419,0.75987,1.90485,0.004555,0.004555,0.004555
68,3626.76,0.64413,0.44126,1.33041,0.88881,0.85041,0.89806,0.69034,1.02171,0.74108,1.89905,0.0044725,0.0044725,0.0044725
