epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1813.35,1.0775,0.67551,1.4411,0.82939,0.81347,0.88465,0.63859,1.12923,0.89952,1.70412,0.006535,0.006535,0.006535
44,1855.08,1.05621,0.67166,1.43409,0.8228,0.84205,0.86266,0.63427,1.09156,0.82815,1.63182,0.0064525,0.0064525,0.0064525
45,1896.89,1.06088,0.6628,1.41617,0.82099,0.81865,0.8861,0.62485,1.13643,0.86026,1.6163,0.00637,0.00637,0.00637
46,1938.73,1.04659,0.65531,1.41679,0.82502,0.86528,0.87619,0.62394,1.1144,0.81231,1.75026,0.0062875,0.0062875,0.0062875
47,1980.43,1.03202,0.65088,1.42216,0.8727,0.8342,0.89058,0.65649,1.06723,0.79573,1.6488,0.006205,0.006205,0.006205
48,2022.33,1.03213,0.6545,1.41528,0.83639,0.84974,0.83803,0.60554,1.10302,0.79893,1.67096,0.0061225,0.0061225,0.0061225
49,2064.53,1.03002,0.6518,1.40398,0.88643,0.82383,0.88998,0.65615,1.06124,0.78863,1.67834,0.00604,0.00604,0.00604
50,2106.37,1.01788,0.63913,1.40332,0.87593,0.81865,0.91393,0.66762,1.1023,0.83906,1.62625,0.0059575,0.0059575,0.0059575
51,2148.47,1.01605,0.64064,1.38857,0.86706,0.81108,0.89675,0.65506,1.05896,0.84312,1.62988,0.005875,0.005875,0.005875
52,2190.28,0.9991,0.62388,1.38528,0.88303,0.81347,0.89825,0.66289,1.07392,0.78004,1.67544,0.0057925,0.0057925,0.0057925
53,2232.23,1.00319,0.6342,1.38715,0.86523,0.79834,0.89258,0.65356,1.05094,0.83799,1.61355,0.00571,0.00571,0.00571
54,2274.49,0.99838,0.62557,1.38772,0.90225,0.73057,0.88432,0.63331,1.09029,0.89932,1.64469,0.0056275,0.0056275,0.0056275
55,2316.52,0.98558,0.61885,1.38213,0.84995,0.79241,0.86628,0.62151,1.07892,0.8344,1.6312,0.005545,0.005545,0.005545
56,2358.41,0.97446,0.61837,1.37871,0.83501,0.82383,0.89866,0.64964,1.08155,0.80088,1.68236,0.0054625,0.0054625,0.0054625
57,2400.46,0.9743,0.61086,1.36547,0.88004,0.79826,0.89076,0.64523,1.07543,0.78619,1.59357,0.00538,0.00538,0.00538
58,2442.73,0.95298,0.59831,1.34708,0.87888,0.79793,0.87633,0.63809,1.07878,0.92863,1.58684,0.0052975,0.0052975,0.0052975
59,2484.71,0.96003,0.59893,1.36158,0.90336,0.77493,0.89563,0.65665,1.0669,0.83242,1.65353,0.005215,0.005215,0.005215
60,2526.77,0.96671,0.60508,1.35331,0.9053,0.79256,0.89207,0.65465,1.06626,0.86804,1.64126,0.0051325,0.0051325,0.0051325
61,2568.66,0.94043,0.58623,1.3415,0.87101,0.7772,0.87667,0.63917,1.09443,0.91611,1.64441,0.00505,0.00505,0.00505
62,2610.56,0.9464,0.60023,1.34483,0.87305,0.79793,0.88824,0.65239,1.08057,0.86031,1.64566,0.0049675,0.0049675,0.0049675
63,2652.75,0.92888,0.59192,1.34153,0.88854,0.78238,0.88453,0.6531,1.03879,0.85431,1.64637,0.004885,0.004885,0.004885
64,2694.61,0.92992,0.58565,1.32737,0.82642,0.80829,0.88563,0.65315,1.06337,0.84267,1.6885,0.0048025,0.0048025,0.0048025
65,2736.7,0.91376,0.58019,1.32474,0.92063,0.78132,0.87858,0.64577,1.04884,0.88244,1.63622,0.00472,0.00472,0.00472
66,2778.75,0.93468,0.58471,1.34569,0.84328,0.80851,0.87562,0.64037,1.0458,0.90929,1.65999,0.0046375,0.0046375,0.0046375
67,2820.73,0.91575,0.57408,1.32379,0.92339,0.73575,0.88611,0.64427,1.08427,0.89692,1.64958,0.004555,0.004555,0.004555
68,2862.51,0.91541,0.5716,1.32568,0.93742,0.76166,0.88902,0.6433,1.07173,0.83892,1.67964,0.0044725,0.0044725,0.0044725
69,2908.55,0.88961,0.56709,1.30829,0.87947,0.78756,0.87326,0.63974,1.08173,0.88087,1.68995,0.00439,0.00439,0.00439
70,2956.96,0.89621,0.55858,1.31908,0.86613,0.80457,0.88864,0.64884,1.07812,0.84338,1.66763,0.0043075,0.0043075,0.0043075
71,3005.68,0.89421,0.55503,1.30694,0.84724,0.80464,0.88652,0.65076,1.11317,0.85712,1.67996,0.004225,0.004225,0.004225
72,3054.19,0.88437,0.55182,1.30229,0.89901,0.78412,0.87134,0.62358,1.09016,0.91012,1.6511,0.0041425,0.0041425,0.0041425
73,3102.79,0.88837,0.55398,1.31905,0.89667,0.78756,0.88057,0.6434,1.0922,0.9052,1.6977,0.00406,0.00406,0.00406
74,3151.65,0.87516,0.55073,1.30457,0.88759,0.76684,0.88469,0.648,1.07359,0.90163,1.67982,0.0039775,0.0039775,0.0039775
75,3200.47,0.86813,0.54384,1.29633,0.91816,0.79793,0.88741,0.65097,1.05054,0.86229,1.65626,0.003895,0.003895,0.003895
76,3249.03,0.86702,0.54118,1.29468,0.84585,0.82448,0.89036,0.65281,1.05529,0.88008,1.67935,0.0038125,0.0038125,0.0038125
77,3297.74,0.85202,0.53617,1.2948,0.93402,0.76166,0.88571,0.64962,1.05349,0.89676,1.63961,0.00373,0.00373,0.00373
78,3348,0.85448,0.53523,1.28557,0.88796,0.78024,0.86601,0.64004,1.05372,0.92347,1.66657,0.0036475,0.0036475,0.0036475
79,3397.3,0.85377,0.53132,1.28027,0.89368,0.78395,0.87407,0.62944,1.10523,0.97116,1.63871,0.003565,0.003565,0.003565
80,3445.86,0.84252,0.52166,1.26862,0.86788,0.7828,0.86813,0.63228,1.0779,1.01619,1.64767,0.0034825,0.0034825,0.0034825
