epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1170.55,1.27033,0.96812,1.84191,0.6058,0.50289,0.56616,0.35579,1.44861,1.54925,2.19774,0.001307,0.001307,0.001307
44,1199.18,1.26987,0.97453,1.86393,0.51908,0.62428,0.54503,0.32325,1.45644,1.65416,2.18922,0.0012905,0.0012905,0.0012905
45,1227.3,1.2723,0.96322,1.85206,0.56765,0.5896,0.58013,0.34329,1.44439,1.70747,2.22829,0.001274,0.001274,0.001274
46,1255.21,1.24481,0.94438,1.8291,0.6108,0.52601,0.57535,0.36308,1.4326,1.54795,2.1234,0.0012575,0.0012575,0.0012575
47,1284.04,1.23064,0.93861,1.81927,0.59947,0.48448,0.52443,0.31625,1.51299,1.82654,2.2636,0.001241,0.001241,0.001241
48,1312.27,1.23246,0.93333,1.83396,0.51643,0.54941,0.53991,0.32798,1.51232,1.86012,2.14769,0.0012245,0.0012245,0.0012245
49,1340.38,1.23512,0.93911,1.79823,0.55639,0.55491,0.55114,0.34821,1.47492,1.74019,2.31841,0.001208,0.001208,0.001208
50,1369.03,1.21491,0.91345,1.81204,0.59629,0.48555,0.55628,0.34028,1.4908,1.78049,2.38569,0.0011915,0.0011915,0.0011915
51,1396.9,1.21942,0.90379,1.81954,0.52633,0.53757,0.5301,0.32985,1.44524,1.73311,2.3027,0.001175,0.001175,0.001175
52,1425.17,1.21022,0.90489,1.81195,0.5162,0.61676,0.56005,0.33791,1.51765,1.60161,2.24992,0.0011585,0.0011585,0.0011585
53,1453.88,1.20294,0.8985,1.79205,0.61245,0.51155,0.52184,0.3197,1.55358,1.8674,2.33948,0.001142,0.001142,0.001142
54,1482.14,1.19362,0.89328,1.78409,0.59469,0.55491,0.56073,0.35358,1.42521,1.6325,2.25783,0.0011255,0.0011255,0.0011255
55,1510.66,1.17089,0.86564,1.80578,0.52203,0.53031,0.52645,0.31909,1.53848,1.78743,2.36159,0.001109,0.001109,0.001109
56,1538.88,1.1698,0.86643,1.79029,0.64894,0.52601,0.57936,0.35635,1.46464,1.61391,2.23132,0.0010925,0.0010925,0.0010925
57,1567.07,1.1609,0.84883,1.77536,0.63691,0.49685,0.54202,0.34464,1.49827,1.88557,2.30501,0.001076,0.001076,0.001076
58,1595.17,1.18442,0.88008,1.78079,0.56211,0.54335,0.56575,0.35507,1.43446,1.77838,2.18676,0.0010595,0.0010595,0.0010595
59,1624.02,1.16297,0.84504,1.77954,0.59304,0.53757,0.55321,0.34384,1.53204,1.7342,2.20694,0.001043,0.001043,0.001043
60,1652.81,1.13987,0.83214,1.73934,0.54889,0.57673,0.5325,0.33401,1.54272,1.76169,2.39487,0.0010265,0.0010265,0.0010265
61,1680.89,1.155,0.83276,1.74654,0.62078,0.49133,0.5198,0.33043,1.51001,1.8623,2.29239,0.00101,0.00101,0.00101
62,1709.07,1.12971,0.81456,1.72918,0.61201,0.50289,0.54886,0.33586,1.52352,1.7865,2.41735,0.0009935,0.0009935,0.0009935
63,1737.17,1.12853,0.81288,1.72649,0.60226,0.49711,0.56883,0.36576,1.52678,1.74834,2.33135,0.000977,0.000977,0.000977
64,1765.7,1.10672,0.7967,1.73133,0.51091,0.59175,0.57266,0.35554,1.51159,1.73469,2.39756,0.0009605,0.0009605,0.0009605
65,1794.08,1.11715,0.79643,1.72666,0.55664,0.55881,0.54541,0.33559,1.53008,1.89241,2.34906,0.000944,0.000944,0.000944
