epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2047.66,1.05069,0.62812,1.64331,0.87485,0.77593,0.87856,0.65382,1.06653,0.85642,1.7804,0.006535,0.006535,0.006535
44,2093.42,1.04448,0.63097,1.62369,0.89038,0.74147,0.863,0.63986,1.0637,0.91062,1.79674,0.0064525,0.0064525,0.0064525
45,2139.24,1.03739,0.62723,1.6287,0.86263,0.78173,0.86618,0.64561,1.06258,0.89674,1.80063,0.00637,0.00637,0.00637
46,2185.16,1.02828,0.61344,1.62659,0.88195,0.76349,0.85513,0.6255,1.09858,0.91895,1.85632,0.0062875,0.0062875,0.0062875
47,2231.5,1.02273,0.61361,1.61802,0.86659,0.78161,0.87339,0.65155,1.05335,0.84463,1.78599,0.006205,0.006205,0.006205
48,2278.38,1.01582,0.6158,1.60224,0.8476,0.78423,0.86052,0.64583,1.05204,0.90541,1.76939,0.0061225,0.0061225,0.0061225
49,2324.78,1.01592,0.60859,1.61839,0.85727,0.75104,0.86799,0.64878,1.05385,0.9628,1.77212,0.00604,0.00604,0.00604
50,2371.39,1.02644,0.61641,1.63545,0.81465,0.80913,0.8734,0.65238,1.04397,0.85587,1.75935,0.0059575,0.0059575,0.0059575
51,2417.89,1.00415,0.60232,1.60003,0.83764,0.77066,0.85263,0.63696,1.08504,0.88727,1.79499,0.005875,0.005875,0.005875
52,2463.42,0.99178,0.59501,1.60208,0.79798,0.78008,0.8626,0.6473,1.04708,0.87582,1.73971,0.0057925,0.0057925,0.0057925
53,2508.85,0.99533,0.58936,1.59227,0.88943,0.72614,0.85171,0.64001,1.07186,0.95349,1.74867,0.00571,0.00571,0.00571
54,2554.35,0.97907,0.5883,1.58052,0.8509,0.75934,0.85078,0.63899,1.05964,0.9205,1.79684,0.0056275,0.0056275,0.0056275
55,2600.04,0.96632,0.58283,1.57727,0.87905,0.75397,0.87035,0.65665,1.04652,0.84839,1.77345,0.005545,0.005545,0.005545
56,2645.87,0.97698,0.59033,1.57212,0.904,0.71784,0.85451,0.64037,1.0888,0.9306,1.76129,0.0054625,0.0054625,0.0054625
57,2691.48,0.96096,0.58142,1.56158,0.90637,0.70954,0.86034,0.64014,1.05654,0.98445,1.73448,0.00538,0.00538,0.00538
