epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2202.21,1.33791,0.82056,1.4311,0.87997,0.84141,0.87279,0.5425,1.30217,0.88468,1.35397,0.006535,0.006535,0.006535
44,2253.72,1.31715,0.81534,1.40541,0.84978,0.81938,0.85101,0.54689,1.25094,0.94151,1.32904,0.0064525,0.0064525,0.0064525
45,2305.6,1.31999,0.80367,1.40891,0.86679,0.80264,0.85786,0.55034,1.296,1.0033,1.33825,0.00637,0.00637,0.00637
46,2356.72,1.30622,0.80716,1.3995,0.86466,0.837,0.85856,0.53393,1.28488,0.88104,1.30098,0.0062875,0.0062875,0.0062875
47,2407.56,1.28544,0.79563,1.39306,0.86414,0.79736,0.86544,0.55032,1.2781,0.94548,1.34094,0.006205,0.006205,0.006205
48,2459.13,1.28276,0.77389,1.39497,0.86085,0.79032,0.8629,0.54304,1.29525,0.98114,1.31584,0.0061225,0.0061225,0.0061225
49,2510.33,1.27979,0.78448,1.36791,0.87836,0.80176,0.86062,0.54765,1.29098,0.95406,1.28108,0.00604,0.00604,0.00604
50,2561.33,1.27192,0.78106,1.37422,0.87121,0.78855,0.86159,0.54669,1.28291,0.93417,1.29118,0.0059575,0.0059575,0.0059575
51,2612.59,1.25785,0.76263,1.36028,0.87409,0.79736,0.87255,0.55377,1.26964,0.88038,1.30108,0.005875,0.005875,0.005875
52,2663.96,1.26617,0.76664,1.38138,0.86624,0.80617,0.87501,0.55216,1.27705,0.94167,1.2756,0.0057925,0.0057925,0.0057925
53,2715.18,1.2417,0.75436,1.36493,0.88533,0.79736,0.8696,0.54507,1.27168,0.91314,1.29635,0.00571,0.00571,0.00571
54,2766.05,1.258,0.7632,1.38016,0.88426,0.81498,0.86487,0.55145,1.29784,0.92925,1.31807,0.0056275,0.0056275,0.0056275
55,2817.4,1.22806,0.74173,1.36768,0.85274,0.81634,0.87102,0.54745,1.27681,0.89195,1.30351,0.005545,0.005545,0.005545
56,2868.09,1.22995,0.74928,1.35599,0.90487,0.79612,0.86172,0.5401,1.27949,0.94579,1.31079,0.0054625,0.0054625,0.0054625
57,2918.53,1.21122,0.7324,1.34509,0.86393,0.77533,0.84056,0.53696,1.28272,1.03845,1.30697,0.00538,0.00538,0.00538
58,2969.09,1.23017,0.735,1.35788,0.81205,0.85649,0.86925,0.54867,1.26382,0.88554,1.31369,0.0052975,0.0052975,0.0052975
