epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2429.06,1.22762,0.92904,2.18885,0.7797,0.86404,0.85669,0.49053,1.52869,0.98014,2.89062,0.006535,0.006535,0.006535
44,2484.98,1.22254,0.90836,2.15373,0.86903,0.81484,0.87339,0.51071,1.46784,0.93399,3.05492,0.0064525,0.0064525,0.0064525
45,2540.69,1.21519,0.9099,2.1617,0.89207,0.8114,0.89081,0.52468,1.48003,0.93664,3.02045,0.00637,0.00637,0.00637
46,2596.55,1.21145,0.90339,2.17197,0.84962,0.79295,0.85165,0.49765,1.51048,0.97865,3.05137,0.0062875,0.0062875,0.0062875
47,2652.4,1.19766,0.89393,2.14847,0.83675,0.82895,0.84923,0.49679,1.50819,1.02922,3.07228,0.006205,0.006205,0.006205
48,2708.1,1.1924,0.87629,2.16443,0.84867,0.8117,0.85548,0.51568,1.48369,0.99203,2.96834,0.0061225,0.0061225,0.0061225
49,2764.07,1.1902,0.8883,2.14105,0.81289,0.85749,0.88042,0.52607,1.4649,0.96514,2.98907,0.00604,0.00604,0.00604
50,2819.69,1.1749,0.872,2.13985,0.87636,0.8114,0.87011,0.51492,1.44699,0.92491,2.96382,0.0059575,0.0059575,0.0059575
51,2875.46,1.17279,0.88175,2.13732,0.85003,0.84523,0.8643,0.51889,1.4496,0.98872,3.03231,0.005875,0.005875,0.005875
52,2931.06,1.16532,0.86333,2.1129,0.89579,0.82895,0.88456,0.51931,1.46057,0.97816,3.00721,0.0057925,0.0057925,0.0057925
53,2987.12,1.16023,0.8562,2.10092,0.84224,0.81952,0.87348,0.52532,1.4551,1.03373,3.03869,0.00571,0.00571,0.00571
54,3043.04,1.16082,0.85876,2.09039,0.82707,0.81809,0.86665,0.5147,1.51068,1.02375,3.04174,0.0056275,0.0056275,0.0056275
55,3098.68,1.1531,0.85998,2.11089,0.85823,0.84967,0.8899,0.52973,1.45334,0.97759,3.12746,0.005545,0.005545,0.005545
56,3154.61,1.14823,0.84572,2.09672,0.87144,0.85526,0.89333,0.53448,1.44634,1.00118,3.00294,0.0054625,0.0054625,0.0054625
57,3210.26,1.14197,0.84478,2.09421,0.83981,0.85079,0.88378,0.52967,1.46447,1.00065,2.99899,0.00538,0.00538,0.00538
58,3266.21,1.13003,0.83566,2.06535,0.88577,0.82018,0.88918,0.53051,1.44915,0.97344,2.97688,0.0052975,0.0052975,0.0052975
59,3322.15,1.1205,0.8285,2.07585,0.85629,0.8114,0.85521,0.5158,1.44394,1.00896,3.05774,0.005215,0.005215,0.005215
60,3378.18,1.11651,0.82987,2.06352,0.86443,0.81098,0.86385,0.52935,1.43314,0.96792,3.02625,0.0051325,0.0051325,0.0051325
61,3434.06,1.10624,0.82043,2.05979,0.86035,0.81065,0.85968,0.52961,1.39661,0.94926,3.03114,0.00505,0.00505,0.00505
62,3489.73,1.09712,0.81177,2.03267,0.83995,0.82018,0.8537,0.52268,1.40132,0.97233,3.01782,0.0049675,0.0049675,0.0049675
63,3545.35,1.09949,0.81041,2.04619,0.82623,0.83416,0.86868,0.5269,1.42291,0.95051,2.98507,0.004885,0.004885,0.004885
64,3601.12,1.08981,0.81163,2.03315,0.88509,0.81079,0.87942,0.53292,1.42634,0.97701,2.96746,0.0048025,0.0048025,0.0048025
65,3657.08,1.09164,0.8022,2.03936,0.87884,0.8114,0.86891,0.53106,1.41667,0.99248,3.00776,0.00472,0.00472,0.00472
66,3712.98,1.0843,0.80531,2.02106,0.89545,0.79825,0.86278,0.5304,1.42326,0.99684,3.01112,0.0046375,0.0046375,0.0046375
67,3768.89,1.08006,0.79593,2.02713,0.86041,0.81103,0.86976,0.52972,1.42861,0.9709,3.04966,0.004555,0.004555,0.004555
68,3824.45,1.07493,0.79656,2.01588,0.87687,0.78087,0.8586,0.52627,1.40667,0.93242,3.05607,0.0044725,0.0044725,0.0044725
69,3880.18,1.0612,0.78471,2.00608,0.88598,0.80263,0.86132,0.52243,1.42735,0.98944,3.06834,0.00439,0.00439,0.00439
70,3935.61,1.06334,0.79118,2.00923,0.85304,0.8114,0.85734,0.52065,1.43761,1.00379,3.07169,0.0043075,0.0043075,0.0043075
71,3991.47,1.06433,0.78411,1.99067,0.86961,0.8114,0.86236,0.52899,1.4455,1.00425,3.01456,0.004225,0.004225,0.004225
72,4047.15,1.05368,0.77351,2.002,0.85018,0.82134,0.84814,0.51696,1.42344,1.00576,3.01451,0.0041425,0.0041425,0.0041425
73,4102.89,1.04284,0.76736,1.97777,0.84634,0.79721,0.84394,0.51209,1.43713,1.00744,3.03828,0.00406,0.00406,0.00406
74,4158.54,1.03443,0.75877,1.97503,0.84738,0.8036,0.85168,0.52052,1.42924,0.98337,3.03913,0.0039775,0.0039775,0.0039775
75,4214.5,1.02696,0.74983,1.96963,0.88048,0.80773,0.86002,0.53046,1.42588,0.97479,3.05422,0.003895,0.003895,0.003895
76,4270.35,1.02509,0.74838,1.95449,0.87452,0.81579,0.87554,0.53073,1.40431,0.95055,3.05917,0.0038125,0.0038125,0.0038125
77,4326.1,1.02234,0.75226,1.96044,0.84485,0.83592,0.87574,0.53372,1.41901,0.95677,3.06154,0.00373,0.00373,0.00373
78,4382.19,1.02126,0.76023,1.96059,0.87368,0.82456,0.88341,0.54426,1.41373,0.94805,3.03854,0.0036475,0.0036475,0.0036475
79,4438.02,1.00826,0.7401,1.94524,0.86041,0.83333,0.87794,0.53682,1.40206,0.92336,3.02896,0.003565,0.003565,0.003565
80,4493.84,1.00816,0.73899,1.93783,0.84646,0.83333,0.86848,0.52981,1.41064,0.92474,3.0194,0.0034825,0.0034825,0.0034825
81,4549.5,0.9998,0.73208,1.93858,0.85511,0.82832,0.87051,0.53229,1.39693,0.94059,3.00505,0.0034,0.0034,0.0034
82,4605.32,0.98875,0.72957,1.92066,0.81115,0.85965,0.86754,0.5289,1.41119,0.95293,3.03302,0.0033175,0.0033175,0.0033175
83,4660.97,0.99143,0.72454,1.92761,0.8602,0.8366,0.86894,0.5368,1.40079,0.96137,3.0258,0.003235,0.003235,0.003235
84,4716.57,0.9843,0.72004,1.90542,0.84688,0.83772,0.87125,0.53994,1.40197,0.99042,3.03941,0.0031525,0.0031525,0.0031525
85,4772.49,0.98301,0.72432,1.9144,0.84801,0.83201,0.87182,0.54058,1.40376,0.99922,3.04315,0.00307,0.00307,0.00307
86,4828.18,0.972,0.71364,1.89517,0.8404,0.82456,0.86648,0.53856,1.40197,1.00721,3.03773,0.0029875,0.0029875,0.0029875
87,4883.96,0.96503,0.71087,1.90205,0.83392,0.82456,0.86532,0.54167,1.3969,1.00518,3.03489,0.002905,0.002905,0.002905
88,4939.91,0.9555,0.70676,1.89665,0.84633,0.80702,0.85932,0.54084,1.38829,1.00319,3.03739,0.0028225,0.0028225,0.0028225
89,4995.64,0.95677,0.70187,1.88515,0.84818,0.80863,0.86405,0.54402,1.3803,1.00017,3.04466,0.00274,0.00274,0.00274
90,5051.77,0.94605,0.69802,1.87192,0.84078,0.80702,0.86547,0.54366,1.38394,1.00859,3.03974,0.0026575,0.0026575,0.0026575
91,5107.72,0.94696,0.68845,1.87011,0.84605,0.81955,0.86426,0.54132,1.38943,1.02562,3.02986,0.002575,0.002575,0.002575
92,5164.17,0.94222,0.69399,1.87455,0.85264,0.81579,0.86723,0.54173,1.39893,1.04411,3.03591,0.0024925,0.0024925,0.0024925
93,5220.29,0.94053,0.68577,1.85502,0.82866,0.82456,0.86342,0.53976,1.40155,1.05028,3.03254,0.00241,0.00241,0.00241
94,5276.12,0.92918,0.69007,1.85215,0.82093,0.82018,0.85125,0.5356,1.40366,1.06239,3.03132,0.0023275,0.0023275,0.0023275
95,5332.06,0.92607,0.68286,1.86445,0.81655,0.81579,0.84718,0.53704,1.40039,1.06426,3.03067,0.002245,0.002245,0.002245
96,5387.9,0.9262,0.68544,1.86056,0.82001,0.81925,0.84805,0.53491,1.40012,1.06826,3.02999,0.0021625,0.0021625,0.0021625
97,5443.95,0.91958,0.6756,1.85221,0.82002,0.82018,0.84535,0.53433,1.39425,1.0624,3.03235,0.00208,0.00208,0.00208
98,5499.79,0.91734,0.67778,1.84798,0.80594,0.8114,0.83959,0.53413,1.39559,1.06674,3.03704,0.0019975,0.0019975,0.0019975
99,5555.77,0.91152,0.66806,1.83803,0.80819,0.8114,0.83881,0.5331,1.4004,1.07831,3.05139,0.001915,0.001915,0.001915
100,5611.47,0.90984,0.67139,1.83764,0.81291,0.82018,0.8401,0.53645,1.3973,1.06161,3.05707,0.0018325,0.0018325,0.0018325
101,5668.86,0.89792,0.65612,1.81257,0.81189,0.81401,0.84078,0.53429,1.39786,1.05897,3.06361,0.00175,0.00175,0.00175
102,5725.68,0.89418,0.65443,1.82017,0.8026,0.8114,0.84167,0.53302,1.3973,1.065,3.07164,0.0016675,0.0016675,0.0016675
103,5782.93,0.89104,0.65617,1.81676,0.8094,0.80263,0.84361,0.53689,1.39718,1.0688,3.07221,0.001585,0.001585,0.001585
104,5841.33,0.88631,0.65479,1.8152,0.82292,0.79386,0.84176,0.53481,1.3982,1.06735,3.07692,0.0015025,0.0015025,0.0015025
105,5897.96,0.88489,0.65354,1.80863,0.83158,0.79386,0.83941,0.53138,1.40163,1.06325,3.08265,0.00142,0.00142,0.00142
106,5954.21,0.867,0.6334,1.80478,0.83358,0.79825,0.84057,0.53016,1.40215,1.05752,3.08569,0.0013375,0.0013375,0.0013375
107,6010.91,0.87159,0.64317,1.79693,0.83136,0.80003,0.84057,0.5279,1.40152,1.05602,3.08737,0.001255,0.001255,0.001255
108,6068.1,0.86478,0.63619,1.78902,0.82916,0.79825,0.83968,0.5263,1.4052,1.05865,3.09696,0.0011725,0.0011725,0.0011725
109,6124.39,0.85624,0.63025,1.78623,0.82773,0.79825,0.83896,0.52708,1.40365,1.05781,3.09704,0.00109,0.00109,0.00109
110,6181.08,0.85466,0.63426,1.77977,0.81671,0.79825,0.84005,0.52854,1.40282,1.05877,3.09816,0.0010075,0.0010075,0.0010075
111,6244.68,0.61201,0.41182,1.41558,0.82418,0.80263,0.84062,0.52838,1.40036,1.05472,3.0937,0.000925,0.000925,0.000925
112,6299.8,0.58961,0.3938,1.38142,0.82096,0.80702,0.84415,0.53257,1.3992,1.05813,3.08876,0.0008425,0.0008425,0.0008425
113,6355.43,0.57487,0.38417,1.36754,0.82388,0.8114,0.84794,0.53554,1.39734,1.06218,3.08758,0.00076,0.00076,0.00076
114,6412.48,0.56369,0.37951,1.36434,0.82309,0.8114,0.84969,0.53727,1.39533,1.06385,3.08816,0.0006775,0.0006775,0.0006775
115,6468.51,0.55958,0.37778,1.34937,0.81957,0.8114,0.84812,0.53858,1.39363,1.065,3.08999,0.000595,0.000595,0.000595
116,6525.74,0.55293,0.37274,1.35447,0.81871,0.81211,0.8485,0.53907,1.39059,1.06771,3.09076,0.0005125,0.0005125,0.0005125
117,6581.78,0.54349,0.3699,1.3385,0.82509,0.80702,0.84637,0.53882,1.39052,1.06685,3.09117,0.00043,0.00043,0.00043
